trainable params: 974,848 || all params: 6,244,558,848 || trainable%: 0.01561115883009451
--> Model

--> model has 0.974848M params

train_dataset: Dataset({
    features: ['input_ids', 'labels'],
    num_rows: 1207
})
val_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
test_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
{'loss': 1.6698, 'grad_norm': 0.0, 'learning_rate': 9.958333333333334e-06, 'epoch': 0.01}
{'loss': 1.4662, 'grad_norm': 5.468732833862305, 'learning_rate': 1.0000000000000002e-06, 'epoch': 1.79}
{'loss': 1.1846, 'grad_norm': 4.0157976150512695, 'learning_rate': 9.583333333333334e-07, 'epoch': 1.8}
{'loss': 1.3643, 'grad_norm': 10.472586631774902, 'learning_rate': 9.166666666666666e-07, 'epoch': 1.81}
{'loss': 1.4476, 'grad_norm': 0.0, 'learning_rate': 8.75e-07, 'epoch': 1.81}
{'loss': 1.3088, 'grad_norm': 5.864041328430176, 'learning_rate': 8.333333333333333e-07, 'epoch': 1.82}
{'loss': 1.371, 'grad_norm': 8.537650108337402, 'learning_rate': 7.916666666666667e-07, 'epoch': 1.83}
{'loss': 1.425, 'grad_norm': 0.0, 'learning_rate': 7.5e-07, 'epoch': 1.84}
{'loss': 1.2985, 'grad_norm': 3.812389850616455, 'learning_rate': 7.083333333333334e-07, 'epoch': 1.85}
{'loss': 1.4832, 'grad_norm': 10.902892112731934, 'learning_rate': 6.666666666666667e-07, 'epoch': 1.86}
{'loss': 1.424, 'grad_norm': 6.474730014801025, 'learning_rate': 6.25e-07, 'epoch': 1.86}
{'loss': 1.1576, 'grad_norm': 0.0, 'learning_rate': 5.833333333333334e-07, 'epoch': 1.87}
{'loss': 1.1776, 'grad_norm': 4.839165210723877, 'learning_rate': 5.416666666666667e-07, 'epoch': 1.88}
{'loss': 1.1901, 'grad_norm': 5.455379486083984, 'learning_rate': 5.000000000000001e-07, 'epoch': 1.89}
{'loss': 1.4169, 'grad_norm': 6.378086566925049, 'learning_rate': 4.583333333333333e-07, 'epoch': 1.9}
{'loss': 1.2275, 'grad_norm': 0.0, 'learning_rate': 4.1666666666666667e-07, 'epoch': 1.91}
{'loss': 1.0827, 'grad_norm': 5.217686176300049, 'learning_rate': 3.75e-07, 'epoch': 1.91}
{'loss': 1.2565, 'grad_norm': 0.0, 'learning_rate': 3.3333333333333335e-07, 'epoch': 1.92}
{'loss': 1.2875, 'grad_norm': 5.900215148925781, 'learning_rate': 2.916666666666667e-07, 'epoch': 1.93}
{'loss': 1.529, 'grad_norm': 5.755916595458984, 'learning_rate': 2.5000000000000004e-07, 'epoch': 1.94}
{'loss': 1.1886, 'grad_norm': 0.0, 'learning_rate': 2.0833333333333333e-07, 'epoch': 1.95}
{'loss': 1.5089, 'grad_norm': 6.095916748046875, 'learning_rate': 1.6666666666666668e-07, 'epoch': 1.96}
{'loss': 0.9589, 'grad_norm': 6.78287410736084, 'learning_rate': 1.2500000000000002e-07, 'epoch': 1.96}
{'loss': 1.393, 'grad_norm': 9.3043851852417, 'learning_rate': 8.333333333333334e-08, 'epoch': 1.97}
{'loss': 1.2497, 'grad_norm': 8.251897811889648, 'learning_rate': 4.166666666666667e-08, 'epoch': 1.98}
{'loss': 1.321, 'grad_norm': 4.866901874542236, 'learning_rate': 0.0, 'epoch': 1.99}
{'eval_rouge-1': 45.530762, 'eval_rouge-2': 21.127532000000002, 'eval_rouge-l': 36.431808000000004, 'eval_bleu-4': 0.13243746537250775, 'eval_runtime': 61.8415, 'eval_samples_per_second': 0.809, 'eval_steps_per_second': 0.081, 'epoch': 1.99}
{'train_runtime': 1404.0329, 'train_samples_per_second': 1.709, 'train_steps_per_second': 1.709, 'train_loss': 1.5122107907136282, 'epoch': 1.99}
{'test_rouge-1': 47.03111071428571, 'test_rouge-2': 21.215050714285717, 'test_rouge-l': 36.519592142857135, 'test_bleu-4': 0.12939541997380857, 'test_runtime': 171.7028, 'test_samples_per_second': 0.815, 'test_steps_per_second': 0.07}
