trainable params: 1,949,696 || all params: 6,245,533,696 || trainable%: 0.031217444255383614
--> Model

--> model has 1.949696M params

train_dataset: Dataset({
    features: ['input_ids', 'labels'],
    num_rows: 1207
})
val_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
test_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
{'loss': 1.6692, 'grad_norm': 0.0, 'learning_rate': 9.958333333333334e-06, 'epoch': 0.01}
{'eval_rouge-1': 49.806934, 'eval_rouge-2': 23.890311999999994, 'eval_rouge-l': 40.602630000000005, 'eval_bleu-4': 0.15469649314289646, 'eval_runtime': 57.7974, 'eval_samples_per_second': 0.865, 'eval_steps_per_second': 0.087, 'epoch': 1.57}
{'loss': 1.1941, 'grad_norm': 4.464515209197998, 'learning_rate': 2.041666666666667e-06, 'epoch': 1.58}
{'loss': 1.3458, 'grad_norm': 3.8433353900909424, 'learning_rate': 2.0000000000000003e-06, 'epoch': 1.59}
{'loss': 1.2362, 'grad_norm': 6.454157829284668, 'learning_rate': 1.9583333333333334e-06, 'epoch': 1.6}
{'loss': 1.1729, 'grad_norm': 4.767908096313477, 'learning_rate': 1.916666666666667e-06, 'epoch': 1.61}
{'loss': 1.5031, 'grad_norm': 6.415272235870361, 'learning_rate': 1.8750000000000003e-06, 'epoch': 1.62}
{'loss': 1.3215, 'grad_norm': 3.6372480392456055, 'learning_rate': 1.8333333333333333e-06, 'epoch': 1.62}
{'loss': 1.2214, 'grad_norm': 7.400060653686523, 'learning_rate': 1.7916666666666667e-06, 'epoch': 1.63}
{'loss': 1.255, 'grad_norm': 8.75655746459961, 'learning_rate': 1.75e-06, 'epoch': 1.64}
{'loss': 1.1856, 'grad_norm': 9.203950881958008, 'learning_rate': 1.7083333333333334e-06, 'epoch': 1.65}
{'loss': 1.6962, 'grad_norm': 7.68613862991333, 'learning_rate': 1.6666666666666667e-06, 'epoch': 1.66}
{'eval_rouge-1': 49.331478, 'eval_rouge-2': 23.726979999999998, 'eval_rouge-l': 40.268752, 'eval_bleu-4': 0.15206545918619946, 'eval_runtime': 57.7418, 'eval_samples_per_second': 0.866, 'eval_steps_per_second': 0.087, 'epoch': 1.66}
{'loss': 1.1757, 'grad_norm': 7.826621055603027, 'learning_rate': 1.6250000000000001e-06, 'epoch': 1.67}
{'loss': 1.4133, 'grad_norm': 0.0, 'learning_rate': 1.5833333333333333e-06, 'epoch': 1.67}
{'loss': 0.9047, 'grad_norm': 0.0, 'learning_rate': 1.5416666666666668e-06, 'epoch': 1.68}
{'loss': 1.3316, 'grad_norm': 5.043704986572266, 'learning_rate': 1.5e-06, 'epoch': 1.69}
{'loss': 1.0577, 'grad_norm': 7.53134822845459, 'learning_rate': 1.4583333333333335e-06, 'epoch': 1.7}
{'loss': 1.2214, 'grad_norm': 7.00933837890625, 'learning_rate': 1.4166666666666667e-06, 'epoch': 1.71}
{'loss': 1.2467, 'grad_norm': 5.8174920082092285, 'learning_rate': 1.3750000000000002e-06, 'epoch': 1.71}
{'loss': 1.5965, 'grad_norm': 8.985542297363281, 'learning_rate': 1.3333333333333334e-06, 'epoch': 1.72}
{'loss': 1.2319, 'grad_norm': 8.150521278381348, 'learning_rate': 1.2916666666666669e-06, 'epoch': 1.73}
{'loss': 1.2854, 'grad_norm': 9.176478385925293, 'learning_rate': 1.25e-06, 'epoch': 1.74}
{'eval_rouge-1': 49.251532000000005, 'eval_rouge-2': 23.700765999999998, 'eval_rouge-l': 40.464853999999995, 'eval_bleu-4': 0.15291178530735655, 'eval_runtime': 58.3067, 'eval_samples_per_second': 0.858, 'eval_steps_per_second': 0.086, 'epoch': 1.74}
{'loss': 0.8866, 'grad_norm': 0.0, 'learning_rate': 1.2083333333333333e-06, 'epoch': 1.75}
{'loss': 1.5165, 'grad_norm': 4.812867164611816, 'learning_rate': 1.1666666666666668e-06, 'epoch': 1.76}
{'loss': 1.1344, 'grad_norm': 6.5995965003967285, 'learning_rate': 1.125e-06, 'epoch': 1.76}
{'loss': 1.3176, 'grad_norm': 9.638842582702637, 'learning_rate': 1.0833333333333335e-06, 'epoch': 1.77}
{'loss': 1.1513, 'grad_norm': 0.0, 'learning_rate': 1.0416666666666667e-06, 'epoch': 1.78}
{'loss': 1.3802, 'grad_norm': 6.520931720733643, 'learning_rate': 1.0000000000000002e-06, 'epoch': 1.79}
{'loss': 1.1023, 'grad_norm': 4.6936140060424805, 'learning_rate': 9.583333333333334e-07, 'epoch': 1.8}
{'loss': 1.2946, 'grad_norm': 12.25012493133545, 'learning_rate': 9.166666666666666e-07, 'epoch': 1.81}
{'loss': 1.3617, 'grad_norm': 0.0, 'learning_rate': 8.75e-07, 'epoch': 1.81}
{'loss': 1.2045, 'grad_norm': 6.934720039367676, 'learning_rate': 8.333333333333333e-07, 'epoch': 1.82}
{'eval_rouge-1': 49.361002000000006, 'eval_rouge-2': 23.980552, 'eval_rouge-l': 40.339352000000005, 'eval_bleu-4': 0.15367776713574363, 'eval_runtime': 58.0206, 'eval_samples_per_second': 0.862, 'eval_steps_per_second': 0.086, 'epoch': 1.82}
{'loss': 1.2981, 'grad_norm': 11.378663063049316, 'learning_rate': 7.916666666666667e-07, 'epoch': 1.83}
{'loss': 1.3184, 'grad_norm': 0.0, 'learning_rate': 7.5e-07, 'epoch': 1.84}
{'loss': 1.2271, 'grad_norm': 3.76267409324646, 'learning_rate': 7.083333333333334e-07, 'epoch': 1.85}
{'loss': 1.3974, 'grad_norm': 12.56035327911377, 'learning_rate': 6.666666666666667e-07, 'epoch': 1.86}
{'loss': 1.3532, 'grad_norm': 7.575058937072754, 'learning_rate': 6.25e-07, 'epoch': 1.86}
{'loss': 1.1241, 'grad_norm': 0.0, 'learning_rate': 5.833333333333334e-07, 'epoch': 1.87}
{'loss': 1.1207, 'grad_norm': 5.514955043792725, 'learning_rate': 5.416666666666667e-07, 'epoch': 1.88}
{'loss': 1.1236, 'grad_norm': 6.649891376495361, 'learning_rate': 5.000000000000001e-07, 'epoch': 1.89}
{'loss': 1.3418, 'grad_norm': 7.377711772918701, 'learning_rate': 4.583333333333333e-07, 'epoch': 1.9}
{'loss': 1.1523, 'grad_norm': 0.0, 'learning_rate': 4.1666666666666667e-07, 'epoch': 1.91}
{'eval_rouge-1': 49.447624, 'eval_rouge-2': 24.088219999999996, 'eval_rouge-l': 40.434154, 'eval_bleu-4': 0.15380910610988377, 'eval_runtime': 58.0845, 'eval_samples_per_second': 0.861, 'eval_steps_per_second': 0.086, 'epoch': 1.91}
{'loss': 1.027, 'grad_norm': 6.297492504119873, 'learning_rate': 3.75e-07, 'epoch': 1.91}
{'loss': 1.1885, 'grad_norm': 0.0, 'learning_rate': 3.3333333333333335e-07, 'epoch': 1.92}
{'loss': 1.2254, 'grad_norm': 6.884517192840576, 'learning_rate': 2.916666666666667e-07, 'epoch': 1.93}
{'loss': 1.4458, 'grad_norm': 6.803183078765869, 'learning_rate': 2.5000000000000004e-07, 'epoch': 1.94}
{'loss': 1.1429, 'grad_norm': 0.0, 'learning_rate': 2.0833333333333333e-07, 'epoch': 1.95}
{'loss': 1.4324, 'grad_norm': 7.104479789733887, 'learning_rate': 1.6666666666666668e-07, 'epoch': 1.96}
{'loss': 0.8962, 'grad_norm': 8.096434593200684, 'learning_rate': 1.2500000000000002e-07, 'epoch': 1.96}
{'loss': 1.3249, 'grad_norm': 11.170315742492676, 'learning_rate': 8.333333333333334e-08, 'epoch': 1.97}
{'loss': 1.1826, 'grad_norm': 9.901968002319336, 'learning_rate': 4.166666666666667e-08, 'epoch': 1.98}
{'loss': 1.2522, 'grad_norm': 5.099121570587158, 'learning_rate': 0.0, 'epoch': 1.99}
{'eval_rouge-1': 49.226406000000004, 'eval_rouge-2': 23.7908, 'eval_rouge-l': 40.21587, 'eval_bleu-4': 0.15314102349542577, 'eval_runtime': 58.0207, 'eval_samples_per_second': 0.862, 'eval_steps_per_second': 0.086, 'epoch': 1.99}
{'train_runtime': 2584.1941, 'train_samples_per_second': 0.929, 'train_steps_per_second': 0.929, 'train_loss': 1.4250323836008707, 'epoch': 1.99}
{'test_rouge-1': 50.05634714285714, 'test_rouge-2': 23.829815, 'test_rouge-l': 40.32201428571429, 'test_bleu-4': 0.14884245373577062, 'test_runtime': 162.0742, 'test_samples_per_second': 0.864, 'test_steps_per_second': 0.074}
