trainable params: 1,949,696 || all params: 6,245,533,696 || trainable%: 0.031217444255383614
--> Model

--> model has 1.949696M params

train_dataset: Dataset({
    features: ['input_ids', 'labels'],
    num_rows: 1207
})
val_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
test_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
{'loss': 1.6689, 'grad_norm': 0.0, 'learning_rate': 9.958333333333334e-06, 'epoch': 0.01}
{'eval_rouge-1': 49.714028, 'eval_rouge-2': 24.229975999999994, 'eval_rouge-l': 40.887804, 'eval_bleu-4': 0.15452579284886134, 'eval_runtime': 54.4831, 'eval_samples_per_second': 0.918, 'eval_steps_per_second': 0.092, 'epoch': 1.57}
{'loss': 1.1792, 'grad_norm': 5.038064002990723, 'learning_rate': 2.041666666666667e-06, 'epoch': 1.58}
{'loss': 1.3244, 'grad_norm': 4.697906970977783, 'learning_rate': 2.0000000000000003e-06, 'epoch': 1.59}
{'loss': 1.211, 'grad_norm': 7.606799602508545, 'learning_rate': 1.9583333333333334e-06, 'epoch': 1.6}
{'loss': 1.1531, 'grad_norm': 5.514078140258789, 'learning_rate': 1.916666666666667e-06, 'epoch': 1.61}
{'loss': 1.481, 'grad_norm': 7.421741485595703, 'learning_rate': 1.8750000000000003e-06, 'epoch': 1.62}
{'loss': 1.2957, 'grad_norm': 4.178136348724365, 'learning_rate': 1.8333333333333333e-06, 'epoch': 1.62}
{'loss': 1.1973, 'grad_norm': 8.445662498474121, 'learning_rate': 1.7916666666666667e-06, 'epoch': 1.63}
{'loss': 1.2324, 'grad_norm': 10.073378562927246, 'learning_rate': 1.75e-06, 'epoch': 1.64}
{'loss': 1.1631, 'grad_norm': 10.767763137817383, 'learning_rate': 1.7083333333333334e-06, 'epoch': 1.65}
{'loss': 1.6638, 'grad_norm': 8.777652740478516, 'learning_rate': 1.6666666666666667e-06, 'epoch': 1.66}
{'eval_rouge-1': 50.203301999999994, 'eval_rouge-2': 24.847895999999995, 'eval_rouge-l': 41.52248399999999, 'eval_bleu-4': 0.15676731002141797, 'eval_runtime': 54.4819, 'eval_samples_per_second': 0.918, 'eval_steps_per_second': 0.092, 'epoch': 1.66}
{'loss': 1.1413, 'grad_norm': 9.056497573852539, 'learning_rate': 1.6250000000000001e-06, 'epoch': 1.67}
{'loss': 1.3933, 'grad_norm': 0.0, 'learning_rate': 1.5833333333333333e-06, 'epoch': 1.67}
{'loss': 0.8777, 'grad_norm': 0.0, 'learning_rate': 1.5416666666666668e-06, 'epoch': 1.68}
{'loss': 1.3101, 'grad_norm': 5.886707305908203, 'learning_rate': 1.5e-06, 'epoch': 1.69}
{'loss': 1.0295, 'grad_norm': 8.617806434631348, 'learning_rate': 1.4583333333333335e-06, 'epoch': 1.7}
{'loss': 1.21, 'grad_norm': 8.122727394104004, 'learning_rate': 1.4166666666666667e-06, 'epoch': 1.71}
{'loss': 1.2194, 'grad_norm': 6.732129096984863, 'learning_rate': 1.3750000000000002e-06, 'epoch': 1.71}
{'loss': 1.571, 'grad_norm': 10.673291206359863, 'learning_rate': 1.3333333333333334e-06, 'epoch': 1.72}
{'loss': 1.2422, 'grad_norm': 9.396431922912598, 'learning_rate': 1.2916666666666669e-06, 'epoch': 1.73}
{'loss': 1.2568, 'grad_norm': 10.720945358276367, 'learning_rate': 1.25e-06, 'epoch': 1.74}
{'eval_rouge-1': 49.77047400000001, 'eval_rouge-2': 24.153736, 'eval_rouge-l': 41.016850000000005, 'eval_bleu-4': 0.15555192164063725, 'eval_runtime': 54.4489, 'eval_samples_per_second': 0.918, 'eval_steps_per_second': 0.092, 'epoch': 1.74}
{'loss': 0.8805, 'grad_norm': 0.0, 'learning_rate': 1.2083333333333333e-06, 'epoch': 1.75}
{'loss': 1.4934, 'grad_norm': 5.804216384887695, 'learning_rate': 1.1666666666666668e-06, 'epoch': 1.76}
{'loss': 1.1229, 'grad_norm': 7.63021993637085, 'learning_rate': 1.125e-06, 'epoch': 1.76}
{'loss': 1.2947, 'grad_norm': 11.193791389465332, 'learning_rate': 1.0833333333333335e-06, 'epoch': 1.77}
{'loss': 1.1357, 'grad_norm': 0.0, 'learning_rate': 1.0416666666666667e-06, 'epoch': 1.78}
{'loss': 1.352, 'grad_norm': 7.625522613525391, 'learning_rate': 1.0000000000000002e-06, 'epoch': 1.79}
{'loss': 1.0799, 'grad_norm': 5.419132709503174, 'learning_rate': 9.583333333333334e-07, 'epoch': 1.8}
{'loss': 1.2699, 'grad_norm': 14.566910743713379, 'learning_rate': 9.166666666666666e-07, 'epoch': 1.81}
{'loss': 1.3392, 'grad_norm': 0.0, 'learning_rate': 8.75e-07, 'epoch': 1.81}
{'loss': 1.1706, 'grad_norm': 8.131489753723145, 'learning_rate': 8.333333333333333e-07, 'epoch': 1.82}
{'eval_rouge-1': 49.881804, 'eval_rouge-2': 25.025011999999997, 'eval_rouge-l': 41.34923, 'eval_bleu-4': 0.16076341693066168, 'eval_runtime': 54.4786, 'eval_samples_per_second': 0.918, 'eval_steps_per_second': 0.092, 'epoch': 1.82}
{'loss': 1.2712, 'grad_norm': 13.67795467376709, 'learning_rate': 7.916666666666667e-07, 'epoch': 1.83}
{'loss': 1.2848, 'grad_norm': 0.0, 'learning_rate': 7.5e-07, 'epoch': 1.84}
{'loss': 1.2044, 'grad_norm': 4.157015323638916, 'learning_rate': 7.083333333333334e-07, 'epoch': 1.85}
{'loss': 1.3733, 'grad_norm': 14.636249542236328, 'learning_rate': 6.666666666666667e-07, 'epoch': 1.86}
{'loss': 1.3353, 'grad_norm': 8.900660514831543, 'learning_rate': 6.25e-07, 'epoch': 1.86}
{'loss': 1.1029, 'grad_norm': 0.0, 'learning_rate': 5.833333333333334e-07, 'epoch': 1.87}
{'loss': 1.1023, 'grad_norm': 6.34683084487915, 'learning_rate': 5.416666666666667e-07, 'epoch': 1.88}
{'loss': 1.0952, 'grad_norm': 7.703918933868408, 'learning_rate': 5.000000000000001e-07, 'epoch': 1.89}
{'loss': 1.3179, 'grad_norm': 8.610380172729492, 'learning_rate': 4.583333333333333e-07, 'epoch': 1.9}
{'loss': 1.1273, 'grad_norm': 0.0, 'learning_rate': 4.1666666666666667e-07, 'epoch': 1.91}
{'eval_rouge-1': 50.142622, 'eval_rouge-2': 25.030995999999995, 'eval_rouge-l': 41.651759999999996, 'eval_bleu-4': 0.16108050925833, 'eval_runtime': 54.5268, 'eval_samples_per_second': 0.917, 'eval_steps_per_second': 0.092, 'epoch': 1.91}
{'loss': 1.0111, 'grad_norm': 7.368873596191406, 'learning_rate': 3.75e-07, 'epoch': 1.91}
{'loss': 1.1623, 'grad_norm': 0.0, 'learning_rate': 3.3333333333333335e-07, 'epoch': 1.92}
{'loss': 1.2064, 'grad_norm': 8.024249076843262, 'learning_rate': 2.916666666666667e-07, 'epoch': 1.93}
{'loss': 1.4221, 'grad_norm': 8.008925437927246, 'learning_rate': 2.5000000000000004e-07, 'epoch': 1.94}
{'loss': 1.1262, 'grad_norm': 0.0, 'learning_rate': 2.0833333333333333e-07, 'epoch': 1.95}
{'loss': 1.4155, 'grad_norm': 8.282153129577637, 'learning_rate': 1.6666666666666668e-07, 'epoch': 1.96}
{'loss': 0.879, 'grad_norm': 9.477545738220215, 'learning_rate': 1.2500000000000002e-07, 'epoch': 1.96}
{'loss': 1.3091, 'grad_norm': 12.87251091003418, 'learning_rate': 8.333333333333334e-08, 'epoch': 1.97}
{'loss': 1.1619, 'grad_norm': 11.29470443725586, 'learning_rate': 4.166666666666667e-08, 'epoch': 1.98}
{'loss': 1.2329, 'grad_norm': 5.906494140625, 'learning_rate': 0.0, 'epoch': 1.99}
{'eval_rouge-1': 50.085196, 'eval_rouge-2': 25.031043999999998, 'eval_rouge-l': 41.554393999999995, 'eval_bleu-4': 0.16108765569185707, 'eval_runtime': 54.4808, 'eval_samples_per_second': 0.918, 'eval_steps_per_second': 0.092, 'epoch': 1.99}
{'train_runtime': 2544.8363, 'train_samples_per_second': 0.943, 'train_steps_per_second': 0.943, 'train_loss': 1.4002412058909735, 'epoch': 1.99}
{'test_rouge-1': 51.27307928571429, 'test_rouge-2': 25.150485714285715, 'test_rouge-l': 41.52180785714286, 'test_bleu-4': 0.15771657547939744, 'test_runtime': 152.4106, 'test_samples_per_second': 0.919, 'test_steps_per_second': 0.079}
