trainable params: 1,949,696 || all params: 6,245,533,696 || trainable%: 0.031217444255383614
--> Model

--> model has 1.949696M params

train_dataset: Dataset({
    features: ['input_ids', 'labels'],
    num_rows: 1207
})
val_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
test_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
{'loss': 1.6698, 'grad_norm': 0.0, 'learning_rate': 9.958333333333334e-06, 'epoch': 0.01}
{'loss': 1.47, 'grad_norm': 3.9375877380371094, 'learning_rate': 1.0000000000000002e-06, 'epoch': 1.79}
{'loss': 1.1895, 'grad_norm': 2.875892400741577, 'learning_rate': 9.583333333333334e-07, 'epoch': 1.8}
{'loss': 1.3709, 'grad_norm': 7.25044059753418, 'learning_rate': 9.166666666666666e-07, 'epoch': 1.81}
{'loss': 1.4416, 'grad_norm': 0.0, 'learning_rate': 8.75e-07, 'epoch': 1.81}
{'loss': 1.3095, 'grad_norm': 4.193788051605225, 'learning_rate': 8.333333333333333e-07, 'epoch': 1.82}
{'loss': 1.3758, 'grad_norm': 6.079714775085449, 'learning_rate': 7.916666666666667e-07, 'epoch': 1.83}
{'loss': 1.4269, 'grad_norm': 0.0, 'learning_rate': 7.5e-07, 'epoch': 1.84}
{'loss': 1.2962, 'grad_norm': 2.69985294342041, 'learning_rate': 7.083333333333334e-07, 'epoch': 1.85}
{'loss': 1.4799, 'grad_norm': 7.683496475219727, 'learning_rate': 6.666666666666667e-07, 'epoch': 1.86}
{'loss': 1.4264, 'grad_norm': 4.539259433746338, 'learning_rate': 6.25e-07, 'epoch': 1.86}
{'loss': 1.1579, 'grad_norm': 0.0, 'learning_rate': 5.833333333333334e-07, 'epoch': 1.87}
{'loss': 1.177, 'grad_norm': 3.4788529872894287, 'learning_rate': 5.416666666666667e-07, 'epoch': 1.88}
{'loss': 1.1898, 'grad_norm': 3.935245990753174, 'learning_rate': 5.000000000000001e-07, 'epoch': 1.89}
{'loss': 1.425, 'grad_norm': 4.5260539054870605, 'learning_rate': 4.583333333333333e-07, 'epoch': 1.9}
{'loss': 1.2233, 'grad_norm': 0.0, 'learning_rate': 4.1666666666666667e-07, 'epoch': 1.91}
{'loss': 1.0849, 'grad_norm': 3.749814510345459, 'learning_rate': 3.75e-07, 'epoch': 1.91}
{'loss': 1.2584, 'grad_norm': 0.0, 'learning_rate': 3.3333333333333335e-07, 'epoch': 1.92}
{'loss': 1.2912, 'grad_norm': 4.1285881996154785, 'learning_rate': 2.916666666666667e-07, 'epoch': 1.93}
{'loss': 1.5319, 'grad_norm': 4.044963836669922, 'learning_rate': 2.5000000000000004e-07, 'epoch': 1.94}
{'loss': 1.1887, 'grad_norm': 0.0, 'learning_rate': 2.0833333333333333e-07, 'epoch': 1.95}
{'loss': 1.5107, 'grad_norm': 4.375515937805176, 'learning_rate': 1.6666666666666668e-07, 'epoch': 1.96}
{'loss': 0.9595, 'grad_norm': 4.795147895812988, 'learning_rate': 1.2500000000000002e-07, 'epoch': 1.96}
{'loss': 1.3931, 'grad_norm': 6.717550277709961, 'learning_rate': 8.333333333333334e-08, 'epoch': 1.97}
{'loss': 1.2499, 'grad_norm': 6.6931352615356445, 'learning_rate': 4.166666666666667e-08, 'epoch': 1.98}
{'loss': 1.3235, 'grad_norm': 3.4763340950012207, 'learning_rate': 0.0, 'epoch': 1.99}
{'eval_rouge-1': 46.079312, 'eval_rouge-2': 20.978613999999997, 'eval_rouge-l': 36.545142, 'eval_bleu-4': 0.13056953672890495, 'eval_runtime': 60.1876, 'eval_samples_per_second': 0.831, 'eval_steps_per_second': 0.083, 'epoch': 1.99}
{'train_runtime': 1401.7182, 'train_samples_per_second': 1.712, 'train_steps_per_second': 1.712, 'train_loss': 1.5109856386979421, 'epoch': 1.99}
{'test_rouge-1': 46.94279857142857, 'test_rouge-2': 21.382702142857145, 'test_rouge-l': 36.64067142857142, 'test_bleu-4': 0.1310650153043097, 'test_runtime': 169.8193, 'test_samples_per_second': 0.824, 'test_steps_per_second': 0.071}
