trainable params: 1,949,696 || all params: 6,245,533,696 || trainable%: 0.031217444255383614
--> Model

--> model has 1.949696M params

train_dataset: Dataset({
    features: ['input_ids', 'labels'],
    num_rows: 1207
})
val_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
test_dataset: Dataset({
    features: ['input_ids', 'output_ids'],
    num_rows: 140
})
{'loss': 1.6685, 'grad_norm': 0.0, 'learning_rate': 9.958333333333334e-06, 'epoch': 0.01}
{'eval_rouge-1': 49.054086, 'eval_rouge-2': 24.99456, 'eval_rouge-l': 41.085550000000005, 'eval_bleu-4': 0.15557460263946307, 'eval_runtime': 54.945, 'eval_samples_per_second': 0.91, 'eval_steps_per_second': 0.091, 'epoch': 1.57}
{'loss': 1.1592, 'grad_norm': 7.012994766235352, 'learning_rate': 2.041666666666667e-06, 'epoch': 1.58}
{'loss': 1.2845, 'grad_norm': 6.915428638458252, 'learning_rate': 2.0000000000000003e-06, 'epoch': 1.59}
{'loss': 1.1686, 'grad_norm': 10.714316368103027, 'learning_rate': 1.9583333333333334e-06, 'epoch': 1.6}
{'loss': 1.1133, 'grad_norm': 7.799283027648926, 'learning_rate': 1.916666666666667e-06, 'epoch': 1.61}
{'loss': 1.4396, 'grad_norm': 10.457980155944824, 'learning_rate': 1.8750000000000003e-06, 'epoch': 1.62}
{'loss': 1.2596, 'grad_norm': 5.947089672088623, 'learning_rate': 1.8333333333333333e-06, 'epoch': 1.62}
{'loss': 1.1618, 'grad_norm': 12.153746604919434, 'learning_rate': 1.7916666666666667e-06, 'epoch': 1.63}
{'loss': 1.2045, 'grad_norm': 14.793035507202148, 'learning_rate': 1.75e-06, 'epoch': 1.64}
{'loss': 1.118, 'grad_norm': 14.862669944763184, 'learning_rate': 1.7083333333333334e-06, 'epoch': 1.65}
{'loss': 1.6063, 'grad_norm': 12.215858459472656, 'learning_rate': 1.6666666666666667e-06, 'epoch': 1.66}
{'eval_rouge-1': 49.343176000000014, 'eval_rouge-2': 25.236766000000003, 'eval_rouge-l': 41.475208, 'eval_bleu-4': 0.15816555840385704, 'eval_runtime': 53.5777, 'eval_samples_per_second': 0.933, 'eval_steps_per_second': 0.093, 'epoch': 1.66}
{'loss': 1.1086, 'grad_norm': 12.456502914428711, 'learning_rate': 1.6250000000000001e-06, 'epoch': 1.67}
{'loss': 1.3573, 'grad_norm': 0.0, 'learning_rate': 1.5833333333333333e-06, 'epoch': 1.67}
{'loss': 0.8506, 'grad_norm': 0.0, 'learning_rate': 1.5416666666666668e-06, 'epoch': 1.68}
{'loss': 1.2748, 'grad_norm': 8.58804702758789, 'learning_rate': 1.5e-06, 'epoch': 1.69}
{'loss': 0.9933, 'grad_norm': 11.999958992004395, 'learning_rate': 1.4583333333333335e-06, 'epoch': 1.7}
{'loss': 1.1796, 'grad_norm': 11.552085876464844, 'learning_rate': 1.4166666666666667e-06, 'epoch': 1.71}
{'loss': 1.1852, 'grad_norm': 9.549080848693848, 'learning_rate': 1.3750000000000002e-06, 'epoch': 1.71}
{'loss': 1.5285, 'grad_norm': 14.632596969604492, 'learning_rate': 1.3333333333333334e-06, 'epoch': 1.72}
{'loss': 1.2168, 'grad_norm': 13.048966407775879, 'learning_rate': 1.2916666666666669e-06, 'epoch': 1.73}
{'loss': 1.2094, 'grad_norm': 15.327872276306152, 'learning_rate': 1.25e-06, 'epoch': 1.74}
{'eval_rouge-1': 48.57717600000001, 'eval_rouge-2': 24.449098000000003, 'eval_rouge-l': 40.99406200000001, 'eval_bleu-4': 0.1517601610310915, 'eval_runtime': 56.0143, 'eval_samples_per_second': 0.893, 'eval_steps_per_second': 0.089, 'epoch': 1.74}
{'loss': 0.8616, 'grad_norm': 0.0, 'learning_rate': 1.2083333333333333e-06, 'epoch': 1.75}
{'loss': 1.4605, 'grad_norm': 8.132325172424316, 'learning_rate': 1.1666666666666668e-06, 'epoch': 1.76}
{'loss': 1.1007, 'grad_norm': 9.98332691192627, 'learning_rate': 1.125e-06, 'epoch': 1.76}
{'loss': 1.2526, 'grad_norm': 15.250603675842285, 'learning_rate': 1.0833333333333335e-06, 'epoch': 1.77}
{'loss': 1.1042, 'grad_norm': 0.0, 'learning_rate': 1.0416666666666667e-06, 'epoch': 1.78}
{'loss': 1.3125, 'grad_norm': 11.293558120727539, 'learning_rate': 1.0000000000000002e-06, 'epoch': 1.79}
{'loss': 1.0438, 'grad_norm': 7.540676593780518, 'learning_rate': 9.583333333333334e-07, 'epoch': 1.8}
{'loss': 1.2379, 'grad_norm': 20.065771102905273, 'learning_rate': 9.166666666666666e-07, 'epoch': 1.81}
{'loss': 1.3023, 'grad_norm': 0.0, 'learning_rate': 8.75e-07, 'epoch': 1.81}
{'loss': 1.1259, 'grad_norm': 11.752338409423828, 'learning_rate': 8.333333333333333e-07, 'epoch': 1.82}
{'eval_rouge-1': 48.149992000000005, 'eval_rouge-2': 23.956976, 'eval_rouge-l': 40.131508, 'eval_bleu-4': 0.1469196459709696, 'eval_runtime': 54.9209, 'eval_samples_per_second': 0.91, 'eval_steps_per_second': 0.091, 'epoch': 1.82}
{'loss': 1.2442, 'grad_norm': 17.598697662353516, 'learning_rate': 7.916666666666667e-07, 'epoch': 1.83}
{'loss': 1.2443, 'grad_norm': 0.0, 'learning_rate': 7.5e-07, 'epoch': 1.84}
{'loss': 1.1634, 'grad_norm': 5.634469032287598, 'learning_rate': 7.083333333333334e-07, 'epoch': 1.85}
{'loss': 1.3436, 'grad_norm': 21.228515625, 'learning_rate': 6.666666666666667e-07, 'epoch': 1.86}
{'loss': 1.3012, 'grad_norm': 13.302753448486328, 'learning_rate': 6.25e-07, 'epoch': 1.86}
{'loss': 1.0788, 'grad_norm': 0.0, 'learning_rate': 5.833333333333334e-07, 'epoch': 1.87}
{'loss': 1.0758, 'grad_norm': 9.356151580810547, 'learning_rate': 5.416666666666667e-07, 'epoch': 1.88}
{'loss': 1.0547, 'grad_norm': 10.772661209106445, 'learning_rate': 5.000000000000001e-07, 'epoch': 1.89}
{'loss': 1.2779, 'grad_norm': 12.19101619720459, 'learning_rate': 4.583333333333333e-07, 'epoch': 1.9}
{'loss': 1.0953, 'grad_norm': 0.0, 'learning_rate': 4.1666666666666667e-07, 'epoch': 1.91}
{'eval_rouge-1': 47.916284000000005, 'eval_rouge-2': 23.532774, 'eval_rouge-l': 39.712868, 'eval_bleu-4': 0.14349254064442774, 'eval_runtime': 54.9455, 'eval_samples_per_second': 0.91, 'eval_steps_per_second': 0.091, 'epoch': 1.91}
{'loss': 0.9903, 'grad_norm': 10.911398887634277, 'learning_rate': 3.75e-07, 'epoch': 1.91}
{'loss': 1.1235, 'grad_norm': 0.0, 'learning_rate': 3.3333333333333335e-07, 'epoch': 1.92}
{'loss': 1.1803, 'grad_norm': 11.668983459472656, 'learning_rate': 2.916666666666667e-07, 'epoch': 1.93}
{'loss': 1.3881, 'grad_norm': 11.183123588562012, 'learning_rate': 2.5000000000000004e-07, 'epoch': 1.94}
{'loss': 1.0966, 'grad_norm': 0.0, 'learning_rate': 2.0833333333333333e-07, 'epoch': 1.95}
{'loss': 1.3744, 'grad_norm': 11.60936450958252, 'learning_rate': 1.6666666666666668e-07, 'epoch': 1.96}
{'loss': 0.839, 'grad_norm': 13.664449691772461, 'learning_rate': 1.2500000000000002e-07, 'epoch': 1.96}
{'loss': 1.2867, 'grad_norm': 18.169479370117188, 'learning_rate': 8.333333333333334e-08, 'epoch': 1.97}
{'loss': 1.1435, 'grad_norm': 13.283864974975586, 'learning_rate': 4.166666666666667e-08, 'epoch': 1.98}
{'loss': 1.2021, 'grad_norm': 8.224686622619629, 'learning_rate': 0.0, 'epoch': 1.99}
{'eval_rouge-1': 47.841682, 'eval_rouge-2': 23.567023999999996, 'eval_rouge-l': 39.861456, 'eval_bleu-4': 0.14257740802452898, 'eval_runtime': 54.9351, 'eval_samples_per_second': 0.91, 'eval_steps_per_second': 0.091, 'epoch': 1.99}
{'train_runtime': 2432.7169, 'train_samples_per_second': 0.987, 'train_steps_per_second': 0.987, 'train_loss': 1.356676411628723, 'epoch': 1.99}
{'test_rouge-1': 49.66899000000001, 'test_rouge-2': 23.886705, 'test_rouge-l': 40.35256428571429, 'test_bleu-4': 0.146739563787063, 'test_runtime': 151.6513, 'test_samples_per_second': 0.923, 'test_steps_per_second': 0.079}
